INCX ""  5C 1 NOP   1       
INX  ""  5C 1 NOP   1       
INC  ,X  7C 1 NOP   1              
INC  *,X 6C 2 NOP   1              
INC  *   3C 2 NOP   1

JMP  ,X  FC 1 NOP   1              
JMP  *,X DC 3 MZERO 1        
JMP  *   CC 3 MZERO 1          

JSR  ,X  FD 1 NOP   1              
JSR  *,X DD 3 MZERO 1        
JSR  *   CD 3 MZERO 1          

LDA  #*  A6 2 NOP   1         
LDA  ,X  F6 1 NOP   1              
LDA  *,X D6 3 MZERO 1        
LDA  *   C6 3 MZERO 1          

LDX  #*  AE 2 NOP   1         
LDX  ,X  FE 1 NOP   1              
LDX  *,X DE 3 MZERO 1        
LDX  *   CE 3 MZERO 1          

LSLA ""  48 1 NOP   1       
LSLX ""  58 1 NOP   1       
LSL  ,X  78 1 NOP   1              
LSL  *,X 68 2 NOP   1              
LSL  *   38 2 NOP   1

LSRA ""  44 1 NOP   1       
LSRX ""  54 1 NOP   1       
LSR  ,X  74 1 NOP   1              
LSR  *,X 64 2 NOP   1              
LSR  *   34 2 NOP   1

MUL  ""  42 1 NOP   4  /* HC05C4 only */

NEGA ""  40 1 NOP   1       
NEGX ""  50 1 NOP   1        
NEG  ,X  70 1 NOP   1              
NEG  *,X 60 2 NOP   1              
NEG  *   30 2 NOP   1

NOP  ""  9D 1 NOP   1     

ORA  #*  AA 2 NOP   1         
ORA  ,X  FA 1 NOP   1              
ORA  *,X DA 3 MZERO 1        
ORA  *   CA 3 MZERO 1          

ROLA ""  49 1 NOP   1       
ROLX ""  59 1 NOP   1       
ROL  ,X  79 1 NOP   1              
ROL  *,X 69 2 NOP   1              
ROL  *   39 2 NOP   1

RORA ""  46 1 NOP   1       
RORX ""  56 1 NOP   1       
ROR  ,X  76 1 NOP   1              
ROR  *,X 66 2 NOP   1              
ROR  *   36 2 NOP   1

RSP  ""  9C 1 NOP   1     
RTI  ""  80 1 NOP   1     
RTS  ""  81 1 NOP   1     
                    
SBC  #*  A2 2 NOP   1         
SBC  ,X  F2 1 NOP   1              
SBC  *,X D2 3 MZERO 1        
SBC  *   C2 3 MZERO 1          

SEC  ""  99 1 NOP   1     
SEI  ""  9B 1 NOP   1     

STA  ,X  F7 1 NOP   1              
STA  *,X D7 3 MZERO 1        
STA  *   C7 3 MZERO 1          

STOP ""  8E 1 NOP   2     /* M146805 CMOS only */

STX  ,X  FF 1 NOP   1              
STX  *,X DF 3 MZERO 1        
STX  *   CF 3 MZERO 1          

SUB  #*  A0 2 NOP   1         
SUB  ,X  F0 1 NOP   1              
SUB  *,X D0 3 MZERO 1        
SUB  *   C0 3 MZERO 1          

SWI  ""  83 1 NOP   1     

TAX  ""  97 1 NOP   1     

TSTA ""  4D 1 NOP   1       
TSTX ""  5D 1 NOP   1       
TST  ,X  7D 1 NOP   1              
TST  *,X 6D 2 NOP   1              
TST  *   3D 2 NOP   1

TXA  ""  9F 1 NOP   1     

WAIT ""  8F 1 NOP   2     /* M146805 CMOS only */

