PLX  ""     FA 1 NOP 6
PLY  ""     7A 1 NOP 6

RMB0 *      07 2 NOP 6
RMB1 *      17 2 NOP 6
RMB2 *      27 2 NOP 6
RMB3 *      37 2 NOP 6
RMB4 *      47 2 NOP 6
RMB5 *      57 2 NOP 6
RMB6 *      67 2 NOP 6
RMB7 *      77 2 NOP 6

ROL  A      2A 1 NOP 1
ROL  *,X    3E 3 ZP  1
ROL  *      2E 3 ZP  1

ROR  A      6A 1 NOP 1
ROR  *,X    7E 3 ZP  1
ROR  *      6E 3 ZP  1

RTI  ""     40 1 NOP 1
RTS  ""     60 1 NOP 1

SBC  #*     E9 2 NOP 1
SBC  (*,X)  E1 2 NOP 1
SBC  (*),Y  F1 2 NOP 1
SBC  (*)    F2 2 NOP 2
SBC  *,X    FD 3 ZP  1
SBC  *,Y    F9 3 NOP 1
SBC  *      ED 3 ZP  1

SEC  ""     38 1 NOP 1
SED  ""     F8 1 NOP 1
SEI  ""     78 1 NOP 1

SMB0 *      87 2 NOP 6
SMB1 *      97 2 NOP 6
SMB2 *      a7 2 NOP 6
SMB3 *      b7 2 NOP 6
SMB4 *      c7 2 NOP 6
SMB5 *      d7 2 NOP 6
SMB6 *      e7 2 NOP 6
SMB7 *      f7 2 NOP 6

STA  (*,X)  81 2 NOP 1
STA  (*),Y  91 2 NOP 1
STA  (*)    92 2 NOP 2
STA  *,X    9D 3 ZP  1
STA  *,Y    99 3 NOP 1
STA  *      8D 3 ZP  1

STX  *,Y    96 2 ZP  1
STX  *      8E 3 ZP  1

STY  *,X    94 2 NOP 1
STY  *      8C 3 ZP  1

STZ  *,X    9e 3 ZP  2
STZ  *      9c 3 ZP  2

TAX  ""     AA 1 NOP 1
TAY  ""     A8 1 NOP 1
TRB  *      1c 3 ZP  2
TSB  *      0c 3 ZP  2
TSX  ""     BA 1 NOP 1
TXA  ""     8A 1 NOP 1
TXS  ""     9A 1 NOP 1
TYA  ""     98 1 NOP 1

